id_matricula,id_turma,id_aluno,data_matricula,situacao,data_situacao
18934,4,1893,2021-03-01,Finalizado,2021-06-21
18943,3,1894,2020-05-25,Finalizado,2020-09-28
18944,4,1894,2021-03-01,Finalizado,2021-06-21
18952,2,1895,2021-03-08,Finalizado,2021-06-21
18961,1,1896,2021-06-14,Evadido,2021-07-04
18962,2,1896,2021-03-08,Finalizado,2021-06-21
18975,5,1897,2020-06-08,Finalizado,2020-10-12
18994,4,1899,2021-03-01,Finalizado,2021-06-21
18995,5,1899,2020-06-08,Finalizado,2020-10-12
19021,1,1902,2021-06-14,Finalizado,2021-11-01
19033,3,1903,2020-05-25,Finalizado,2020-09-28
19042,2,1904,2021-03-08,Evadido,2021-03-12
19043,3,1904,2020-05-25,Evadido,2020-07-21
19055,5,1905,2020-06-08,Finalizado,2020-10-12
19052,2,1905,2021-03-08,Evadido,2021-03-12
19063,3,1906,2020-05-25,Evadido,2020-09-12
19073,3,1907,2020-05-25,Finalizado,2020-09-28
19081,1,1908,2021-06-14,Finalizado,2021-11-01
19103,3,1910,2020-05-25,Finalizado,2020-09-28
19111,1,1911,2021-06-14,Finalizado,2021-11-01
19112,2,1911,2021-03-08,Finalizado,2021-06-21
19125,5,1912,2020-06-08,Finalizado,2020-10-12
19135,5,1913,2020-06-08,Finalizado,2020-10-12
19134,4,1913,2021-03-01,Trancado,2021-03-15
19142,2,1914,2021-03-08,Finalizado,2021-06-21
19143,3,1914,2020-05-25,Evadido,2020-09-07
19154,4,1915,2021-03-01,Evadido,2021-03-02
19151,1,1915,2021-06-14,Evadido,2021-07-06
19164,4,1916,2021-03-01,Trancado,2021-04-23
19165,5,1916,2020-06-08,Finalizado,2020-10-12
19172,2,1917,2021-03-08,Finalizado,2021-06-21
19171,1,1917,2021-06-14,Finalizado,2021-11-01
19181,1,1918,2021-06-14,Finalizado,2021-11-01
19193,3,1919,2020-05-25,Evadido,2020-05-25
19191,1,1919,2021-06-14,Finalizado,2021-11-01
19204,4,1920,2021-03-01,Trancado,2021-05-15
19205,5,1920,2020-06-08,Evadido,2020-08-01
19215,5,1921,2020-06-08,Evadido,2020-07-19
19211,1,1921,2021-06-14,Finalizado,2021-11-01
19223,3,1922,2020-05-25,Finalizado,2020-09-28
19235,5,1923,2020-06-08,Finalizado,2020-10-12
19233,3,1923,2020-05-25,Evadido,2020-07-18
19245,5,1924,2020-06-08,Finalizado,2020-10-12
19241,1,1924,2021-06-14,Finalizado,2021-11-01
19251,1,1925,2021-06-14,Evadido,2021-06-17
19263,3,1926,2020-05-25,Finalizado,2020-09-28
19264,4,1926,2021-03-01,Finalizado,2021-06-21
19271,1,1927,2021-06-14,Finalizado,2021-11-01
19273,3,1927,2020-05-25,Evadido,2020-07-06
19292,2,1929,2021-03-08,Evadido,2021-04-12
19314,4,1931,2021-03-01,Evadido,2021-05-16
19312,2,1931,2021-03-08,Cancelado,2021-06-10
19322,2,1932,2021-03-08,Evadido,2021-05-24
19332,2,1933,2021-03-08,Finalizado,2021-06-21
19342,2,1934,2021-03-08,Trancado,2021-03-28
19344,4,1934,2021-03-01,Evadido,2021-05-21
19362,2,1936,2021-03-08,Finalizado,2021-06-21
19364,4,1936,2021-03-01,Finalizado,2021-06-21
19375,5,1937,2020-06-08,Finalizado,2020-10-12
19371,1,1937,2021-06-14,Finalizado,2021-11-01
19381,1,1938,2021-06-14,Evadido,2021-10-04
19383,3,1938,2020-05-25,Evadido,2020-08-23
19393,3,1939,2020-05-25,Evadido,2020-09-19
19395,5,1939,2020-06-08,Finalizado,2020-10-12
19404,4,1940,2021-03-01,Finalizado,2021-06-21
19413,3,1941,2020-05-25,Evadido,2020-09-16
19423,3,1942,2020-05-25,Finalizado,2020-09-28
19434,4,1943,2021-03-01,Evadido,2021-05-08
19442,2,1944,2021-03-08,Finalizado,2021-06-21
19462,2,1946,2021-03-08,Evadido,2021-04-28
19475,5,1947,2020-06-08,Evadido,2020-09-29
19472,2,1947,2021-03-08,Evadido,2021-04-15
19484,4,1948,2021-03-01,Finalizado,2021-06-21
19485,5,1948,2020-06-08,Finalizado,2020-10-12
19495,5,1949,2020-06-08,Evadido,2020-09-21
19492,2,1949,2021-03-08,Finalizado,2021-06-21
19505,5,1950,2020-06-08,Finalizado,2020-10-12
19513,3,1951,2020-05-25,Evadido,2020-06-25
19531,1,1953,2021-06-14,Evadido,2021-06-30
19544,4,1954,2021-03-01,Finalizado,2021-06-21
19542,2,1954,2021-03-08,Finalizado,2021-06-21
19553,3,1955,2020-05-25,Finalizado,2020-09-28
19563,3,1956,2020-05-25,Evadido,2020-07-27
19561,1,1956,2021-06-14,Finalizado,2021-11-01
19575,5,1957,2020-06-08,Finalizado,2020-10-12
19581,1,1958,2021-06-14,Finalizado,2021-11-01
19585,5,1958,2020-06-08,Trancado,2020-09-29
19592,2,1959,2021-03-08,Evadido,2021-05-10
19593,3,1959,2020-05-25,Evadido,2020-07-09
19604,4,1960,2021-03-01,Finalizado,2021-06-21
19613,3,1961,2020-05-25,Finalizado,2020-09-28
19611,1,1961,2021-06-14,Evadido,2021-08-01
19622,2,1962,2021-03-08,Evadido,2021-04-01
19632,2,1963,2021-03-08,Finalizado,2021-06-21
19641,1,1964,2021-06-14,Finalizado,2021-11-01
19643,3,1964,2020-05-25,Trancado,2020-06-24
19654,4,1965,2021-03-01,Finalizado,2021-06-21
19651,1,1965,2021-06-14,Evadido,2021-10-10
19664,4,1966,2021-03-01,Evadido,2021-03-12
19674,4,1967,2021-03-01,Finalizado,2021-06-21
19673,3,1967,2020-05-25,Finalizado,2020-09-28
19681,1,1968,2021-06-14,Evadido,2021-07-05
19693,3,1969,2020-05-25,Finalizado,2020-09-28
19702,2,1970,2021-03-08,Finalizado,2021-06-21
19713,3,1971,2020-05-25,Finalizado,2020-09-28
19724,4,1972,2021-03-01,Finalizado,2021-06-21
19735,5,1973,2020-06-08,Evadido,2020-09-02
19734,4,1973,2021-03-01,Finalizado,2021-06-21
19741,1,1974,2021-06-14,Trancado,2021-08-22
19745,5,1974,2020-06-08,Finalizado,2020-10-12
19753,3,1975,2020-05-25,Evadido,2020-09-22
19761,1,1976,2021-06-14,Evadido,2021-07-11
19772,2,1977,2021-03-08,Finalizado,2021-06-21
19783,3,1978,2020-05-25,Finalizado,2020-09-28
19784,4,1978,2021-03-01,Trancado,2021-06-19
19793,3,1979,2020-05-25,Finalizado,2020-09-28
19801,1,1980,2021-06-14,Finalizado,2021-11-01
19802,2,1980,2021-03-08,Finalizado,2021-06-21
19814,4,1981,2021-03-01,Finalizado,2021-06-21
19821,1,1982,2021-06-14,Finalizado,2021-11-01
19825,5,1982,2020-06-08,Evadido,2020-07-26
19831,1,1983,2021-06-14,Evadido,2021-07-04
19845,5,1984,2020-06-08,Finalizado,2020-10-12
19841,1,1984,2021-06-14,Finalizado,2021-11-01
19852,2,1985,2021-03-08,Evadido,2021-03-12
19872,2,1987,2021-03-08,Evadido,2021-04-05
19893,3,1989,2020-05-25,Evadido,2020-06-15
19892,2,1989,2021-03-08,Evadido,2021-05-25
19904,4,1990,2021-03-01,Finalizado,2026-06-21
19905,5,1990,2020-06-08,Finalizado,2020-10-12
19915,5,1991,2020-06-08,Finalizado,2020-10-12
19923,3,1992,2020-05-25,Finalizado,2020-09-28
19922,2,1992,2021-03-08,Cancelado,2021-03-08
19935,5,1993,2020-06-08,Finalizado,2020-10-12
19955,5,1995,2020-06-08,Finalizado,2020-10-12
19952,2,1995,2021-03-08,Evadido,2021-05-18
19965,5,1996,2020-06-08,Finalizado,2020-10-12
19963,3,1996,2020-05-25,Finalizado,2020-09-28
19974,4,1997,2021-03-01,Finalizado,2021-06-21
19982,2,1998,2021-03-08,Finalizado,2021-06-21
19983,3,1998,2020-05-25,Finalizado,2020-09-28
19994,4,1999,2021-03-01,Finalizado,2021-06-21
20003,3,2000,2020-05-25,Finalizado,2020-09-28
20002,2,2000,2021-03-08,Finalizado,2021-06-21
