id_matricula,id_disciplina,data,nota
3611,104,2021-09-09,
3611,105,2021-06-18,
3611,105,2021-07-30,
3611,105,2021-09-10,
3612,201,2021-03-15,8.07
3612,201,2021-04-19,8.12
3612,201,2021-05-24,8.76
3612,202,2021-03-09,8.81
3612,202,2021-04-13,8.23
3612,202,2021-05-18,8.77
3612,203,2021-03-10,8.9
3612,203,2021-04-14,8.49
3612,203,2021-05-19,8.85
3612,204,2021-03-11,8.48
3612,204,2021-04-29,8.92
3612,205,2021-03-12,8.32
3612,205,2021-04-30,8.94
3612,206,2021-03-13,8.75
3612,206,2021-05-01,8.23
3625,501,2020-06-15,1.41
3625,501,2020-07-27,1.11
3625,501,2020-09-07,
3625,502,2020-06-09,0.47
3625,502,2020-08-11,
3625,503,2020-06-10,2.99
3625,503,2020-08-12,
3625,504,2020-06-11,4.15
3625,504,2020-07-23,5.49
3625,504,2020-09-03,
3625,505,2020-06-12,1.61
3625,505,2020-07-24,2.87
3625,505,2020-09-04,
3644,401,2021-03-08,7.15
3644,401,2021-04-12,
3644,401,2021-05-17,
3644,402,2021-03-02,7.49
3644,402,2021-04-27,
3644,403,2021-03-03,7.04
3644,403,2021-04-28,
3644,404,2021-03-04,7.27
3644,404,2021-04-08,
3644,404,2021-05-13,
3644,405,2021-03-05,6.18
3644,405,2021-04-09,
3644,405,2021-05-14,
3654,401,2021-03-08,8.33
3654,401,2021-04-12,8.6
3654,401,2021-05-17,8.47
3654,402,2021-03-02,8.29
3654,402,2021-04-27,8.28
3654,403,2021-03-03,8.01
3654,403,2021-04-28,8.53
3654,404,2021-03-04,8.9
3654,404,2021-04-08,9.0
3654,404,2021-05-13,8.65
3654,405,2021-03-05,8.96
3654,405,2021-04-09,8.5
3654,405,2021-05-14,8.61
3665,501,2020-06-15,7.92
3665,501,2020-07-27,6.68
3665,501,2020-09-07,8.0
3665,502,2020-06-09,6.93
3665,502,2020-08-11,6.88
3665,503,2020-06-10,7.91
3665,503,2020-08-12,6.55
3665,504,2020-06-11,6.24
3665,504,2020-07-23,6.9
3665,504,2020-09-03,7.08
3665,505,2020-06-12,6.58
3665,505,2020-07-24,6.37
3665,505,2020-09-04,7.35
3661,101,2021-06-21,6.27
3661,101,2021-08-02,7.26
3661,101,2021-09-13,7.41
3661,102,2021-06-15,6.32
3661,102,2021-08-24,7.63
3661,103,2021-06-16,6.52
3661,103,2021-08-25,7.85
3661,104,2021-06-17,6.69
3661,104,2021-07-29,7.48
3661,104,2021-09-09,6.55
3661,105,2021-06-18,6.47
3661,105,2021-07-30,6.62
3661,105,2021-09-10,7.31
3672,201,2021-03-15,9.64
3672,201,2021-04-19,9.07
3672,201,2021-05-24,9.23
3672,202,2021-03-09,9.96
3672,202,2021-04-13,9.73
3672,202,2021-05-18,9.6
3672,203,2021-03-10,9.97
3672,203,2021-04-14,9.76
3672,203,2021-05-19,9.69
3672,204,2021-03-11,9.42
3672,204,2021-04-29,9.02
3672,205,2021-03-12,9.99
3672,205,2021-04-30,9.75
3672,206,2021-03-13,9.62
3672,206,2021-05-01,9.87
3674,401,2021-03-08,9.94
3674,401,2021-04-12,9.43
3674,401,2021-05-17,9.87
3674,402,2021-03-02,9.89
3674,402,2021-04-27,9.8
3674,403,2021-03-03,9.41
3674,403,2021-04-28,9.23
3674,404,2021-03-04,9.44
3674,404,2021-04-08,9.95
3674,404,2021-05-13,9.7
3674,405,2021-03-05,9.22
3674,405,2021-04-09,9.14
3674,405,2021-05-14,9.22
3684,401,2021-03-08,6.21
3684,401,2021-04-12,6.18
3684,401,2021-05-17,7.85
3684,402,2021-03-02,7.57
3684,402,2021-04-27,7.75
3684,403,2021-03-03,7.88
3684,403,2021-04-28,6.45
3684,404,2021-03-04,7.18
3684,404,2021-04-08,6.28
3684,404,2021-05-13,7.96
3684,405,2021-03-05,6.28
3684,405,2021-04-09,6.1
3684,405,2021-05-14,6.81
3693,301,2020-06-01,7.02
3693,301,2020-07-13,7.64
3693,301,2020-08-24,6.79
3693,302,2020-05-26,7.62
3693,302,2020-07-28,6.16
3693,303,2020-05-27,6.62
3693,303,2020-07-29,7.65
3693,304,2020-05-28,7.35
3693,304,2020-07-09,6.23
3693,304,2020-08-20,6.39
3693,305,2020-05-29,6.53
3693,305,2020-07-10,6.8
3693,305,2020-08-21,7.94
3692,201,2021-03-15,6.39
3692,201,2021-04-19,6.45
3692,201,2021-05-24,7.73
3692,202,2021-03-09,6.36
3692,202,2021-04-13,6.26
3692,202,2021-05-18,7.56
3692,203,2021-03-10,6.04
3692,203,2021-04-14,7.54
3692,203,2021-05-19,6.14
3692,204,2021-03-11,6.73
3692,204,2021-04-29,6.17
3692,205,2021-03-12,7.66
3692,205,2021-04-30,6.04
3692,206,2021-03-13,6.27
3692,206,2021-05-01,7.44
3702,201,2021-03-15,6.87
3702,201,2021-04-19,6.64
3702,201,2021-05-24,7.68
3702,202,2021-03-09,6.6
3702,202,2021-04-13,6.07
3702,202,2021-05-18,6.71
3702,203,2021-03-10,6.87
3702,203,2021-04-14,7.09
3702,203,2021-05-19,7.48
3702,204,2021-03-11,7.92
3702,204,2021-04-29,7.9
3702,205,2021-03-12,6.01
3702,205,2021-04-30,6.49
3702,206,2021-03-13,7.48
3702,206,2021-05-01,6.02
3703,301,2020-06-01,6.29
3703,301,2020-07-13,7.53
3703,301,2020-08-24,6.26
3703,302,2020-05-26,7.84
3703,302,2020-07-28,7.64
3703,303,2020-05-27,7.54
3703,303,2020-07-29,6.61
3703,304,2020-05-28,7.71
3703,304,2020-07-09,7.39
3703,304,2020-08-20,6.66
3703,305,2020-05-29,6.87
3703,305,2020-07-10,6.66
3703,305,2020-08-21,6.86
3725,501,2020-06-15,7.59
3725,501,2020-07-27,7.38
3725,501,2020-09-07,6.81
3725,502,2020-06-09,6.11
3725,502,2020-08-11,6.19
3725,503,2020-06-10,6.68
3725,503,2020-08-12,6.66
3725,504,2020-06-11,7.17
3725,504,2020-07-23,6.88
3725,504,2020-09-03,6.41
3725,505,2020-06-12,6.81
3725,505,2020-07-24,6.54
3725,505,2020-09-04,7.38
3722,201,2021-03-15,7.98
3722,201,2021-04-19,7.34
3722,201,2021-05-24,6.25
3722,202,2021-03-09,7.73
3722,202,2021-04-13,6.81
3722,202,2021-05-18,7.7
3722,203,2021-03-10,6.62
3722,203,2021-04-14,6.62
3722,203,2021-05-19,6.34
3722,204,2021-03-11,6.62
3722,204,2021-04-29,7.05
3722,205,2021-03-12,7.44
3722,205,2021-04-30,6.52
3722,206,2021-03-13,6.69
3722,206,2021-05-01,6.42
3734,401,2021-03-08,8.55
3734,401,2021-04-12,8.42
3734,401,2021-05-17,
3734,402,2021-03-02,8.26
3734,402,2021-04-27,
3734,403,2021-03-03,8.71
3734,403,2021-04-28,
3734,404,2021-03-04,8.53
3734,404,2021-04-08,8.28
3734,404,2021-05-13,
3734,405,2021-03-05,8.95
3734,405,2021-04-09,8.58
3734,405,2021-05-14,
3735,501,2020-06-15,8.36
3735,501,2020-07-27,8.96
3735,501,2020-09-07,8.72
3735,502,2020-06-09,8.82
3735,502,2020-08-11,8.41
3735,503,2020-06-10,8.66
3735,503,2020-08-12,8.26
3735,504,2020-06-11,8.76
3735,504,2020-07-23,8.24
3735,504,2020-09-03,8.74
3735,505,2020-06-12,8.37
3735,505,2020-07-24,8.53
3735,505,2020-09-04,8.1
3741,101,2021-06-21,8.67
3741,101,2021-08-02,8.19
3741,101,2021-09-13,8.52
3741,102,2021-06-15,9.0
3741,102,2021-08-24,8.78
3741,103,2021-06-16,8.44
3741,103,2021-08-25,8.99
3741,104,2021-06-17,8.43
3741,104,2021-07-29,8.61
3741,104,2021-09-09,8.34
3741,105,2021-06-18,8.72
3741,105,2021-07-30,8.95
3741,105,2021-09-10,8.65
3744,401,2021-03-08,8.94
3744,401,2021-04-12,
3744,401,2021-05-17,
3744,402,2021-03-02,8.52
3744,402,2021-04-27,
3744,403,2021-03-03,8.2
3744,403,2021-04-28,
3744,404,2021-03-04,8.21
3744,404,2021-04-08,
3744,404,2021-05-13,
3744,405,2021-03-05,8.19
3744,405,2021-04-09,
3744,405,2021-05-14,
3752,201,2021-03-15,8.54
3752,201,2021-04-19,8.79
3752,201,2021-05-24,8.93
3752,202,2021-03-09,8.47
3752,202,2021-04-13,8.76
3752,202,2021-05-18,8.65
3752,203,2021-03-10,8.23
3752,203,2021-04-14,8.43
3752,203,2021-05-19,8.64
3752,204,2021-03-11,8.21
3752,204,2021-04-29,8.49
3752,205,2021-03-12,8.07
3752,205,2021-04-30,8.4
3752,206,2021-03-13,8.2
3752,206,2021-05-01,8.81
3764,401,2021-03-08,9.66
3764,401,2021-04-12,9.73
3764,401,2021-05-17,9.92
3764,402,2021-03-02,9.11
3764,402,2021-04-27,9.33
3764,403,2021-03-03,9.25
3764,403,2021-04-28,9.62
3764,404,2021-03-04,9.48
3764,404,2021-04-08,9.69
3764,404,2021-05-13,9.84
3764,405,2021-03-05,9.04
3764,405,2021-04-09,9.33
3764,405,2021-05-14,9.69
3775,501,2020-06-15,8.02
3775,501,2020-07-27,8.57
3775,501,2020-09-07,8.82
3775,502,2020-06-09,8.79
3775,502,2020-08-11,8.5
3775,503,2020-06-10,8.35
3775,503,2020-08-12,8.03
3775,504,2020-06-11,8.63
3775,504,2020-07-23,8.52
3775,504,2020-09-03,8.39
3775,505,2020-06-12,8.99
3775,505,2020-07-24,8.67
3775,505,2020-09-04,8.03
3781,101,2021-06-21,6.51
3781,101,2021-08-02,6.1
3781,101,2021-09-13,6.95
3781,102,2021-06-15,6.67
3781,102,2021-08-24,6.02
3781,103,2021-06-16,7.7
3781,103,2021-08-25,6.31
3781,104,2021-06-17,6.18
3781,104,2021-07-29,6.42
3781,104,2021-09-09,7.86
3781,105,2021-06-18,7.89
3781,105,2021-07-30,7.73
3781,105,2021-09-10,6.77
3795,501,2020-06-15,8.92
3795,501,2020-07-27,8.76
3795,501,2020-09-07,8.19
3795,502,2020-06-09,8.93
3795,502,2020-08-11,8.07
3795,503,2020-06-10,8.26
3795,503,2020-08-12,8.31
3795,504,2020-06-11,8.87
3795,504,2020-07-23,8.2
3795,504,2020-09-03,8.17
3795,505,2020-06-12,8.53
3795,505,2020-07-24,8.7
3795,505,2020-09-04,8.88
3794,401,2021-03-08,8.15
3794,401,2021-04-12,8.27
3794,401,2021-05-17,8.41
3794,402,2021-03-02,8.71
3794,402,2021-04-27,8.74
3794,403,2021-03-03,8.66
3794,403,2021-04-28,8.28
3794,404,2021-03-04,8.37
3794,404,2021-04-08,8.63
3794,404,2021-05-13,8.5
3794,405,2021-03-05,8.97
3794,405,2021-04-09,8.17
3794,405,2021-05-14,8.06
3805,501,2020-06-15,8.66
3805,501,2020-07-27,
3805,501,2020-09-07,
3805,502,2020-06-09,8.05
3805,502,2020-08-11,
3805,503,2020-06-10,8.45
3805,503,2020-08-12,
3805,504,2020-06-11,8.03
3805,504,2020-07-23,
3805,504,2020-09-03,
3805,505,2020-06-12,8.19
3805,505,2020-07-24,
3805,505,2020-09-04,
3815,501,2020-06-15,6.25
3815,501,2020-07-27,
3815,501,2020-09-07,
3815,502,2020-06-09,7.78
3815,502,2020-08-11,
3815,503,2020-06-10,6.75
3815,503,2020-08-12,
3815,504,2020-06-11,6.4
3815,504,2020-07-23,
3815,504,2020-09-03,
3815,505,2020-06-12,7.79
3815,505,2020-07-24,
3815,505,2020-09-04,
3813,301,2020-06-01,7.28
3813,301,2020-07-13,
3813,301,2020-08-24,
3813,302,2020-05-26,6.99
3813,302,2020-07-28,
3813,303,2020-05-27,7.51
3813,303,2020-07-29,
3813,304,2020-05-28,7.44
3813,304,2020-07-09,6.73
3813,304,2020-08-20,
3813,305,2020-05-29,6.47
3813,305,2020-07-10,
3813,305,2020-08-21,
3823,301,2020-06-01,8.22
3823,301,2020-07-13,8.75
3823,301,2020-08-24,
3823,302,2020-05-26,8.14
3823,302,2020-07-28,8.45
3823,303,2020-05-27,8.71
3823,303,2020-07-29,8.54
3823,304,2020-05-28,8.13
3823,304,2020-07-09,8.04
3823,304,2020-08-20,
3823,305,2020-05-29,8.95
3823,305,2020-07-10,8.44
3823,305,2020-08-21,
3834,401,2021-03-08,8.8
3834,401,2021-04-12,8.9
3834,401,2021-05-17,8.36
3834,402,2021-03-02,8.22
3834,402,2021-04-27,8.46
3834,403,2021-03-03,8.99
3834,403,2021-04-28,8.09
3834,404,2021-03-04,8.45
3834,404,2021-04-08,8.96
3834,404,2021-05-13,8.78
3834,405,2021-03-05,8.87
3834,405,2021-04-09,8.9
3834,405,2021-05-14,8.33
3845,501,2020-06-15,8.77
3845,501,2020-07-27,8.48
3845,501,2020-09-07,8.2
3845,502,2020-06-09,8.09
3845,502,2020-08-11,8.44
3845,503,2020-06-10,8.86
3845,503,2020-08-12,8.39
3845,504,2020-06-11,8.12
3845,504,2020-07-23,8.81
3845,504,2020-09-03,8.13
3845,505,2020-06-12,8.67
3845,505,2020-07-24,8.55
3845,505,2020-09-04,8.66
3854,401,2021-03-08,6.34
3854,401,2021-04-12,7.25
3854,401,2021-05-17,6.69
3854,402,2021-03-02,7.51
3854,402,2021-04-27,7.75
3854,403,2021-03-03,7.99
3854,403,2021-04-28,8.0
3854,404,2021-03-04,6.81
3854,404,2021-04-08,6.67
3854,404,2021-05-13,6.81
3854,405,2021-03-05,7.3
3854,405,2021-04-09,7.56
3854,405,2021-05-14,7.01
3862,201,2021-03-15,5.3
3862,201,2021-04-19,0.9
3862,201,2021-05-24,
3862,202,2021-03-09,0.47
3862,202,2021-04-13,0.4
3862,202,2021-05-18,4.43
3862,203,2021-03-10,5.02
3862,203,2021-04-14,4.62
3862,203,2021-05-19,2.0
3862,204,2021-03-11,3.69
3862,204,2021-04-29,5.67
3862,205,2021-03-12,2.26
3862,205,2021-04-30,1.22
3862,206,2021-03-13,5.3
3862,206,2021-05-01,5.97
3875,501,2020-06-15,0.64
3875,501,2020-07-27,
3875,501,2020-09-07,
3875,502,2020-06-09,0.58
3875,502,2020-08-11,
3875,503,2020-06-10,5.72
3875,503,2020-08-12,
3875,504,2020-06-11,3.63
3875,504,2020-07-23,
3875,504,2020-09-03,
3875,505,2020-06-12,4.53
3875,505,2020-07-24,
3875,505,2020-09-04,
3874,401,2021-03-08,4.18
3874,401,2021-04-12,2.11
3874,401,2021-05-17,
3874,402,2021-03-02,3.1
3874,402,2021-04-27,
3874,403,2021-03-03,1.43
3874,403,2021-04-28,
3874,404,2021-03-04,2.18
3874,404,2021-04-08,4.7
3874,404,2021-05-13,
3874,405,2021-03-05,2.25
3874,405,2021-04-09,3.29
3874,405,2021-05-14,
3884,401,2021-03-08,7.01
3884,401,2021-04-12,7.51
3884,401,2021-05-17,
3884,402,2021-03-02,6.82
3884,402,2021-04-27,
3884,403,2021-03-03,7.01
3884,403,2021-04-28,
3884,404,2021-03-04,6.85
3884,404,2021-04-08,7.46
3884,404,2021-05-13,
3884,405,2021-03-05,7.13
3884,405,2021-04-09,6.51
3884,405,2021-05-14,
3891,101,2021-06-21,9.44
3891,101,2021-08-02,9.09
3891,101,2021-09-13,9.43
3891,102,2021-06-15,9.06
3891,102,2021-08-24,9.08
3891,103,2021-06-16,9.89
3891,103,2021-08-25,9.22
3891,104,2021-06-17,9.23
3891,104,2021-07-29,9.25
3891,104,2021-09-09,9.11
3891,105,2021-06-18,9.74
3891,105,2021-07-30,9.38
3891,105,2021-09-10,9.2
3902,201,2021-03-15,8.73
3902,201,2021-04-19,8.57
3902,201,2021-05-24,
3902,202,2021-03-09,8.12
3902,202,2021-04-13,8.62
3902,202,2021-05-18,
3902,203,2021-03-10,8.38
3902,203,2021-04-14,8.73
3902,203,2021-05-19,
3902,204,2021-03-11,8.2
3902,204,2021-04-29,8.19
3902,205,2021-03-12,8.66
3902,205,2021-04-30,8.17
3902,206,2021-03-13,8.56
3902,206,2021-05-01,8.85
3901,101,2021-06-21,8.23
3901,101,2021-08-02,8.68
3901,101,2021-09-13,8.93
3901,102,2021-06-15,8.78
3901,102,2021-08-24,8.57
3901,103,2021-06-16,8.87
3901,103,2021-08-25,8.65
3901,104,2021-06-17,8.61
3901,104,2021-07-29,8.59
3901,104,2021-09-09,8.36
3901,105,2021-06-18,8.92
3901,105,2021-07-30,8.15
3901,105,2021-09-10,8.26
3911,101,2021-06-21,6.14
3911,101,2021-08-02,6.63
3911,101,2021-09-13,7.44
3911,102,2021-06-15,7.97
3911,102,2021-08-24,7.21
3911,103,2021-06-16,7.28
3911,103,2021-08-25,7.73
3911,104,2021-06-17,7.35
3911,104,2021-07-29,7.34
3911,104,2021-09-09,6.68
3911,105,2021-06-18,7.68
3911,105,2021-07-30,7.36
3911,105,2021-09-10,6.88
3933,301,2020-06-01,6.3
3933,301,2020-07-13,6.13
3933,301,2020-08-24,6.48
3933,302,2020-05-26,6.58
3933,302,2020-07-28,6.45
3933,303,2020-05-27,7.42
3933,303,2020-07-29,7.05
3933,304,2020-05-28,7.95
3933,304,2020-07-09,6.89
3933,304,2020-08-20,6.71
3933,305,2020-05-29,6.85
3933,305,2020-07-10,6.78
3933,305,2020-08-21,6.11
3932,201,2021-03-15,7.4
3932,201,2021-04-19,6.52
3932,201,2021-05-24,6.37
3932,202,2021-03-09,7.16
3932,202,2021-04-13,6.82
3932,202,2021-05-18,6.15
3932,203,2021-03-10,7.74
3932,203,2021-04-14,6.04
3932,203,2021-05-19,6.13
3932,204,2021-03-11,6.54
3932,204,2021-04-29,6.81
3932,205,2021-03-12,7.46
3932,205,2021-04-30,6.28
3932,206,2021-03-13,7.57
3932,206,2021-05-01,6.76
3943,301,2020-06-01,7.94
3943,301,2020-07-13,7.32
3943,301,2020-08-24,7.18
3943,302,2020-05-26,7.96
3943,302,2020-07-28,7.57
3943,303,2020-05-27,6.24
3943,303,2020-07-29,7.56
3943,304,2020-05-28,7.5
3943,304,2020-07-09,6.99
3943,304,2020-08-20,7.72
3943,305,2020-05-29,7.92
3943,305,2020-07-10,7.35
3943,305,2020-08-21,7.69
3945,501,2020-06-15,7.89
3945,501,2020-07-27,7.6
3945,501,2020-09-07,
3945,502,2020-06-09,7.89
3945,502,2020-08-11,6.55
3945,503,2020-06-10,6.77
3945,503,2020-08-12,6.74
3945,504,2020-06-11,6.98
3945,504,2020-07-23,6.29
3945,504,2020-09-03,
3945,505,2020-06-12,6.69
3945,505,2020-07-24,7.31
3945,505,2020-09-04,
3951,101,2021-06-21,8.44
3951,101,2021-08-02,8.59
3951,101,2021-09-13,
3951,102,2021-06-15,8.13
3951,102,2021-08-24,
3951,103,2021-06-16,8.88
3951,103,2021-08-25,
3951,104,2021-06-17,8.57
3951,104,2021-07-29,8.8
3951,104,2021-09-09,
3951,105,2021-06-18,8.98
3951,105,2021-07-30,8.89
3951,105,2021-09-10,
3954,401,2021-03-08,8.3
3954,401,2021-04-12,8.2
3954,401,2021-05-17,8.33
3954,402,2021-03-02,8.19
3954,402,2021-04-27,8.79
3954,403,2021-03-03,8.76
3954,403,2021-04-28,8.41
3954,404,2021-03-04,8.44
3954,404,2021-04-08,8.57
3954,404,2021-05-13,9.0
3954,405,2021-03-05,8.76
3954,405,2021-04-09,8.19
3954,405,2021-05-14,8.66
3962,201,2021-03-15,7.55
3962,201,2021-04-19,6.59
3962,201,2021-05-24,6.49
3962,202,2021-03-09,7.57
3962,202,2021-04-13,6.25
3962,202,2021-05-18,7.04
3962,203,2021-03-10,7.97
3962,203,2021-04-14,7.04
3962,203,2021-05-19,7.47
3962,204,2021-03-11,7.43
3962,204,2021-04-29,6.55
3962,205,2021-03-12,6.16
3962,205,2021-04-30,7.7
3962,206,2021-03-13,6.07
3962,206,2021-05-01,7.59
3972,201,2021-03-15,2.24
3972,201,2021-04-19,4.72
3972,201,2021-05-24,3.62
3972,202,2021-03-09,1.79
3972,202,2021-04-13,1.26
3972,202,2021-05-18,5.87
3972,203,2021-03-10,4.61
3972,203,2021-04-14,2.05
3972,203,2021-05-19,2.99
3972,204,2021-03-11,1.86
3972,204,2021-04-29,3.67
3972,205,2021-03-12,0.53
3972,205,2021-04-30,2.66
3972,206,2021-03-13,2.75
3972,206,2021-05-01,5.18
3975,501,2020-06-15,1.27
3975,501,2020-07-27,0.72
3975,501,2020-09-07,
3975,502,2020-06-09,0.21
3975,502,2020-08-11,2.43
3975,503,2020-06-10,3.22
3975,503,2020-08-12,4.7
3975,504,2020-06-11,0.71
3975,504,2020-07-23,5.47
3975,504,2020-09-03,
3975,505,2020-06-12,0.85
3975,505,2020-07-24,1.15
3975,505,2020-09-04,
3981,101,2021-06-21,1.43
3981,101,2021-08-02,3.88
3981,101,2021-09-13,5.4
3981,102,2021-06-15,0.16
3981,102,2021-08-24,3.12
3981,103,2021-06-16,0.01
3981,103,2021-08-25,0.26
3981,104,2021-06-17,2.76
3981,104,2021-07-29,1.46
3981,104,2021-09-09,3.17
3981,105,2021-06-18,2.74
3981,105,2021-07-30,3.24
3981,105,2021-09-10,2.58
3993,301,2020-06-01,7.74
3993,301,2020-07-13,6.31
3993,301,2020-08-24,
3993,302,2020-05-26,7.16
3993,302,2020-07-28,
3993,303,2020-05-27,6.7
3993,303,2020-07-29,
3993,304,2020-05-28,7.6
3993,304,2020-07-09,7.72
3993,304,2020-08-20,
3993,305,2020-05-29,6.83
3993,305,2020-07-10,6.48
3993,305,2020-08-21,
3994,401,2021-03-08,7.58
3994,401,2021-04-12,7.28
3994,401,2021-05-17,7.96
3994,402,2021-03-02,7.77
3994,402,2021-04-27,6.75
3994,403,2021-03-03,7.01
3994,403,2021-04-28,7.7
3994,404,2021-03-04,6.29
3994,404,2021-04-08,7.39
3994,404,2021-05-13,6.89
3994,405,2021-03-05,7.94
3994,405,2021-04-09,7.61
3994,405,2021-05-14,6.93
4001,101,2021-06-21,7.89
4001,101,2021-08-02,7.59
4001,101,2021-09-13,
4001,102,2021-06-15,6.51
4001,102,2021-08-24,6.69
4001,103,2021-06-16,7.78
4001,103,2021-08-25,6.44
4001,104,2021-06-17,6.05
4001,104,2021-07-29,7.05
4001,104,2021-09-09,
4001,105,2021-06-18,7.99
4001,105,2021-07-30,7.77
4001,105,2021-09-10,
4015,501,2020-06-15,3.29
4015,501,2020-07-27,4.24
4015,501,2020-09-07,
4015,502,2020-06-09,0.18
4015,502,2020-08-11,
4015,503,2020-06-10,0.56
4015,503,2020-08-12,
4015,504,2020-06-11,3.55
4015,504,2020-07-23,3.83
4015,504,2020-09-03,
4015,505,2020-06-12,5.2
4015,505,2020-07-24,1.62
4015,505,2020-09-04,
4012,201,2021-03-15,5.04
4012,201,2021-04-19,4.05
4012,201,2021-05-24,3.21
4012,202,2021-03-09,5.75
4012,202,2021-04-13,1.91
4012,202,2021-05-18,1.34
4012,203,2021-03-10,2.49
4012,203,2021-04-14,3.68
4012,203,2021-05-19,4.11
4012,204,2021-03-11,4.13
4012,204,2021-04-29,4.52
4012,205,2021-03-12,4.78
4012,205,2021-04-30,1.97
4012,206,2021-03-13,2.6
4012,206,2021-05-01,1.61
4025,501,2020-06-15,8.23
4025,501,2020-07-27,8.79
4025,501,2020-09-07,8.42
4025,502,2020-06-09,8.65
4025,502,2020-08-11,8.82
4025,503,2020-06-10,8.21
4025,503,2020-08-12,8.71
4025,504,2020-06-11,8.29
4025,504,2020-07-23,8.74
4025,504,2020-09-03,8.8
4025,505,2020-06-12,8.22
4025,505,2020-07-24,8.88
4025,505,2020-09-04,8.88
4034,401,2021-03-08,0.74
4034,401,2021-04-12,0.76
4034,401,2021-05-17,3.0
4034,402,2021-03-02,2.86
4034,402,2021-04-27,2.98
4034,403,2021-03-03,4.2
4034,403,2021-04-28,0.97
4034,404,2021-03-04,3.07
4034,404,2021-04-08,5.01
4034,404,2021-05-13,3.09
4034,405,2021-03-05,0.75
4034,405,2021-04-09,3.98
4034,405,2021-05-14,2.38
4035,501,2020-06-15,2.5
4035,501,2020-07-27,3.25
4035,501,2020-09-07,0.07
4035,502,2020-06-09,3.23
4035,502,2020-08-11,3.92
4035,503,2020-06-10,2.0
4035,503,2020-08-12,0.99
4035,504,2020-06-11,0.95
4035,504,2020-07-23,1.8
4035,504,2020-09-03,1.01
4035,505,2020-06-12,0.86
4035,505,2020-07-24,5.51
4035,505,2020-09-04,5.29
4045,501,2020-06-15,4.22
4045,501,2020-07-27,
4045,501,2020-09-07,
4045,502,2020-06-09,4.25
4045,502,2020-08-11,
4045,503,2020-06-10,2.62
4045,503,2020-08-12,
4045,504,2020-06-11,1.03
4045,504,2020-07-23,
4045,504,2020-09-03,
4045,505,2020-06-12,3.89
4045,505,2020-07-24,
4045,505,2020-09-04,
4053,301,2020-06-01,0.4
4053,301,2020-07-13,1.42
4053,301,2020-08-24,5.48
4053,302,2020-05-26,5.01
4053,302,2020-07-28,1.1
4053,303,2020-05-27,2.36
4053,303,2020-07-29,2.64
4053,304,2020-05-28,3.51
4053,304,2020-07-09,1.07
4053,304,2020-08-20,5.61
4053,305,2020-05-29,0.8
4053,305,2020-07-10,5.14
4053,305,2020-08-21,2.15
4065,501,2020-06-15,8.31
4065,501,2020-07-27,8.58
4065,501,2020-09-07,8.84
4065,502,2020-06-09,8.31
4065,502,2020-08-11,8.74
4065,503,2020-06-10,8.84
4065,503,2020-08-12,8.4
4065,504,2020-06-11,8.4
4065,504,2020-07-23,8.59
4065,504,2020-09-03,8.79
4065,505,2020-06-12,8.47
4065,505,2020-07-24,8.15
4065,505,2020-09-04,8.76
4064,401,2021-03-08,8.54
4064,401,2021-04-12,8.18
4064,401,2021-05-17,8.94
4064,402,2021-03-02,8.77
4064,402,2021-04-27,8.8
4064,403,2021-03-03,8.79
4064,403,2021-04-28,8.43
4064,404,2021-03-04,8.81
4064,404,2021-04-08,8.15
4064,404,2021-05-13,8.62
4064,405,2021-03-05,8.66
4064,405,2021-04-09,8.33
4064,405,2021-05-14,8.66
4074,401,2021-03-08,8.2
4074,401,2021-04-12,8.2
4074,401,2021-05-17,8.95
4074,402,2021-03-02,8.55
4074,402,2021-04-27,8.64
4074,403,2021-03-03,8.12
4074,403,2021-04-28,8.04
4074,404,2021-03-04,8.53
4074,404,2021-04-08,8.28
4074,404,2021-05-13,8.79
4074,405,2021-03-05,8.82
4074,405,2021-04-09,9.0
4074,405,2021-05-14,8.49
4075,501,2020-06-15,8.39
4075,501,2020-07-27,
4075,501,2020-09-07,
4075,502,2020-06-09,8.36
4075,502,2020-08-11,
4075,503,2020-06-10,8.3
4075,503,2020-08-12,
4075,504,2020-06-11,8.65
4075,504,2020-07-23,
4075,504,2020-09-03,
4075,505,2020-06-12,8.8
4075,505,2020-07-24,
4075,505,2020-09-04,
4091,101,2021-06-21,
4091,101,2021-08-02,
4091,101,2021-09-13,
4091,102,2021-06-15,6.85
4091,102,2021-08-24,
4091,103,2021-06-16,6.04
4091,103,2021-08-25,
4091,104,2021-06-17,6.48
4091,104,2021-07-29,
4091,104,2021-09-09,
4091,105,2021-06-18,7.04
4091,105,2021-07-30,
4091,105,2021-09-10,
4094,401,2021-03-08,
4094,401,2021-04-12,
4094,401,2021-05-17,
4094,402,2021-03-02,7.95
4094,402,2021-04-27,
4094,403,2021-03-03,6.69
4094,403,2021-04-28,
4094,404,2021-03-04,6.51
4094,404,2021-04-08,
4094,404,2021-05-13,
4094,405,2021-03-05,6.25
4094,405,2021-04-09,
4094,405,2021-05-14,
4105,501,2020-06-15,6.97
4105,501,2020-07-27,
4105,501,2020-09-07,
4105,502,2020-06-09,6.18
4105,502,2020-08-11,
4105,503,2020-06-10,6.96
4105,503,2020-08-12,
4105,504,2020-06-11,7.32
4105,504,2020-07-23,
4105,504,2020-09-03,
4105,505,2020-06-12,7.81
4105,505,2020-07-24,
4105,505,2020-09-04,
4115,501,2020-06-15,7.88
4115,501,2020-07-27,
